,statefy,appno,fullstate,saa,applname,appladdress,applcity,applstate,applzip,zipfour,applstatus,applduns,applinst,insttype,appldisc,neaprimoutcome,congdistr,projdisc,majdisc,disctype,acttype,pdcpt,artsed,artsedname,individnum,artistsnum,youthben,grace,prace,amtrequest,applaward,amtspent,expenses,revenue,inkindctrb,neashare,saashare,othershare,neaprog,msatype,instname,actname,discname,neaprimoutcomename,tigercong,cdsession,county,idein,adultsengaged,childrenengaged,popbenrace,popbenage,popbendistinct,hobie,uniqueid,xlongitude,ylatitude,CityExistsInExcel,artsednew,G_popbenrace,N_popbenrace,W_popbenrace,B_popbenrace,H_popbenrace,-1_popbenrace,P_popbenrace,A_popbenrace,SAP_neaprog,-1_neaprog,PAU_neaprog,PAE_neaprog,PAC_neaprog,POL_neaprog,PAM_neaprog,AES_neaprog,PA_neaprog,P_neaprog,P_pdcpt,Y_pdcpt,I_pdcpt,A_pdcpt,G_popbendist,-1_popbendist,D_popbendist,P_popbendist,Y_popbendist,M_popbendist,E_popbendist,I_popbendist,1_popbenage,-1_popbenage,2_popbenage,3_popbenage,4_popbenage,9_popbenage
6615,2009,2009OK00099    ,Oklahoma,OK,CITY OF STILLWATER,,stillwater,OK,74076,     ,8,,38,OTH,15,,3.0,14,14,Multidisciplinary,8,,01A,Arts Ed: K-12,20000,298,10000.0,W,99,2500,2500,2500,41800,41800,30050.0,0,2500,0,-1,OM,Government: Executive,Fair/Festival,Multidisciplinary,,,,Payne,736005444.0,,,-1,-1,-1,4185,4185,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6616,2009,2009OK00100    ,Oklahoma,OK,CITY OF SULPHUR,,sulphur,OK,73086,4608,8,,38,OTH,15,,4.0,5,5,Visual Arts      ,4,,01A,Arts Ed: K-12,210,75,160.0,99,99,1000,1000,1000,2000,2000,0.0,0,1000,0,-1,OM,Government: Executive,Artwork Creation,Visual Arts,,,,Murray,736005454.0,,,-1,-1,-1,3385,3385,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6617,2009,2009OK00101    ,Oklahoma,OK,CITY OF TULSA,,tulsa,OK,74127,8420,8,,38,OTH,15,,1.0,14,14,Multidisciplinary,12,,99,Not Arts Ed,1572,20,1514.0,W,99,5000,5000,5000,10000,10000,0.0,0,5000,0,-1,M,Government: Executive,Arts Instruction,Multidisciplinary,,,,Osage,736005470.0,,,-1,-1,-1,3153,3153,,,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6618,2009,2009OK00102    ,Oklahoma,OK,CITY OF WEWOKA,,wewoka,OK,74884,     ,8,,38,OTH,15,,5.0,13,13,Other            ,18,,01D,Arts Ed: Adult,3562,-1,,W,N,5000,5000,5000,10000,10000,0.0,0,5000,0,-1,OM,Government: Executive,Restoration,Humanities,,,,Seminole,736005504.0,,,-1,-1,-1,3390,3390,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6619,2009,2009OK00103    ,Oklahoma,OK,CITY OF WEWOKA,,wewoka,OK,74884,     ,8,,38,OTH,15,,5.0,2,2,Performing Arts  ,5,,99,Not Arts Ed,1570,16,250.0,W,99,1175,1175,1175,28604,28604,3475.0,0,1175,0,-1,OM,Government: Executive,Performance/Reading,Music,,,,Seminole,736005504.0,,,-1,-1,-1,4218,4218,,,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6620,2009,2009OK00104    ,Oklahoma,OK,CITY OF WOODWARD,,woodward,OK,73801,3203,8,,38,OTH,15,,3.0,4,4,Performing Arts  ,18,,99,Not Arts Ed,11853,0,0.0,W,99,5000,5000,5000,10000,10000,0.0,0,5000,0,-1,OM,Government: Executive,Restoration,Theatre,,,,Woodward,736005512.0,,,-1,-1,-1,3336,3336,,,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6621,2009,2009OK00105    ,Oklahoma,OK,CITY OF YUKON,,yukon,OK,73085,     ,8,,38,OTH,15,,3.0,14,14,Multidisciplinary,2,,01D,Arts Ed: Adult,25000,65,9000.0,W,99,2000,2000,2000,89890,89890,9800.0,0,2000,0,-1,M,Government: Executive,Audience Services,Multidisciplinary,,,,Canadian,736005519.0,,,-1,-1,-1,3371,3371,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6622,2009,2009OK00106    ,Oklahoma,OK,CLAREMORE ALTERNATIVE LEARNING,,claremore,OK,74017,     ,5,,25,EDU,14,,2.0,14,14,Multidisciplinary,12,,01A,Arts Ed: K-12,50,2,50.0,W,99,4000,4000,4000,4000,4000,4000.0,0,0,4000,-1,M,Other School,Arts Instruction,Multidisciplinary,,,,Rogers,730770947.0,,,-1,-1,-1,3266,3266,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6623,2009,2009OK00107    ,Oklahoma,OK,CLAREMORE MAIN STREET,,claremore,OK,74017,     ,2,,32,COM,15,,2.0,14,14,Multidisciplinary,8,,01A,Arts Ed: K-12,1700,20,200.0,W,99,2150,1575,1575,6651,6651,3000.0,0,1575,0,-1,M,Community Svc Org,Fair/Festival,Multidisciplinary,,,,Rogers,641415635.0,,,-1,-1,-1,3875,3875,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6624,2009,2009OK00108    ,Oklahoma,OK,CLEVELAND ALTERNATIVE SCHOOL,,cleveland,OK,74020,     ,5,,19,EDU,15,,3.0,5,5,Visual Arts      ,12,,01A,Arts Ed: K-12,75,5,55.0,W,99,2494,2494,2494,2494,2494,0.0,0,0,2494,-1,OM,School District,Arts Instruction,Visual Arts,,,,Pawnee,736021189.0,,,-1,-1,-1,3939,3939,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6625,2009,2009OK00109    ,Oklahoma,OK,COMANCHE SCHOOL DISTRICT,,comanche,OK,73529,2636,5,,19,EDU,15,,4.0,14,14,Multidisciplinary,4,,01A,Arts Ed: K-12,75,1,50.0,W,99,5000,4999,4999,4999,4999,0.0,0,0,4999,-1,OM,School District,Artwork Creation,Multidisciplinary,,,,Stephens,730995100.0,,,-1,-1,-1,3337,3337,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6626,2009,2009OK00110    ,Oklahoma,OK,COMMUNITY YOUTH ACTIVITIES PROGRAM,,purcell,OK,73080,     ,2,,32,COM,15,,4.0,3,3,Performing Arts  ,21,A,01A,Arts Ed: K-12,2000,2,1500.0,99,99,2000,2000,2000,4300,4300,600.0,0,2000,0,-1,M,Community Svc Org,Other Residency,Opera/Mus. Theatre,,,,McClain,201503157.0,,,-1,-1,-1,1648,1648,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6627,2009,2009OK00111    ,Oklahoma,OK,CONSTANTINE ARTS COUNCIL TRUST AUTHORITY,,pawhuska,OK,74056,     ,2,,16,ART,14,,3.0,2,2,Performing Arts  ,5,,01A,Arts Ed: K-12,457,1,370.0,W,H,2500,2500,2500,5750,5750,750.0,0,2500,0,-1,M,Arts Council/Agency,Performance/Reading,Music,,,,Osage,731373552.0,,,-1,-1,-1,4167,4167,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6628,2009,2009OK00112    ,Oklahoma,OK,CORDELL PUBLIC SCHOOLS,,cordell,OK,73632,     ,5,,19,EDU,15,,3.0,2,2,Performing Arts  ,31,,01A,Arts Ed: K-12,26,2,15.0,W,99,5000,4000,4000,4500,4500,0.0,0,0,4000,-1,OM,School District,Curriculum Dev/Implement,Music,,,,Washita,731097558.0,,,-1,-1,-1,3345,3345,,,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6629,2009,2009OK00113    ,Oklahoma,OK,COTTON COUNTY ART COUNCIL,,walters,OK,73572,     ,2,,16,ART,14,,4.0,5,5,Visual Arts      ,8,,99,Not Arts Ed,100,30,20.0,W,99,2000,2000,2000,7760,7760,2000.0,0,2000,0,-1,OM,Arts Council/Agency,Fair/Festival,Visual Arts,,,,Cotton,510150607.0,,,-1,-1,-1,2731,2731,,,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6630,2009,2009OK00114    ,Oklahoma,OK,COTTON COUNTY ART COUNCIL,,walters,OK,73572,     ,2,,16,ART,14,,4.0,5,5,Visual Arts      ,15,,01D,Arts Ed: Adult,12,12,1.0,W,99,2650,2650,2650,14507,14507,2000.0,0,2650,0,-1,OM,Arts Council/Agency,Artistic Support,Visual Arts,,,,Cotton,510150607.0,,,-1,-1,-1,2772,2772,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6631,2009,2009OK00115    ,Oklahoma,OK,COTTON COUNTY ART COUNCIL,,walters,OK,73572,     ,2,,16,ART,14,,4.0,5,5,Visual Arts      ,12,,01D,Arts Ed: Adult,6,6,0.0,W,99,500,500,500,2100,2100,1000.0,0,500,0,-1,OM,Arts Council/Agency,Arts Instruction,Visual Arts,,,,Cotton,510150607.0,,,-1,-1,-1,2773,2773,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6632,2009,2009OK00116    ,Oklahoma,OK,COTTON COUNTY ART COUNCIL,,walters,OK,73572,     ,2,,16,ART,14,,4.0,7,7,Visual Arts      ,4,,01A,Arts Ed: K-12,35,23,21.0,W,99,500,500,500,2382,2382,700.0,0,500,0,-1,OM,Arts Council/Agency,Artwork Creation,Crafts,,,,Cotton,510150607.0,,,-1,-1,-1,2781,2781,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6633,2009,2009OK00117    ,Oklahoma,OK,COWETA ALTERNATIVE SCHOOL,,coweta,OK,74429,     ,5,,25,EDU,14,,1.0,5,5,Visual Arts      ,12,,01A,Arts Ed: K-12,100,3,40.0,W,99,5000,4942,4942,4942,4942,0.0,0,0,4942,-1,M,Other School,Arts Instruction,Visual Arts,,,,Wagoner,736021259.0,,,-1,-1,-1,3314,3314,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6634,2009,2009OK00118    ,Oklahoma,OK,CREEK COUNCIL HOUSE MUSEUM ASSOCIATION,,okmulgee,OK,74447,     ,2,,9,OTH,15,,2.0,5,5,Visual Arts      ,6,,01D,Arts Ed: Adult,1450,1,400.0,N,99,3942,3500,3500,13630,13630,860.0,0,3500,0,-1,OM,Other Museum,Exhibition,Visual Arts,,,,Okmulgee,731105274.0,,,-1,-1,-1,2990,2990,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6635,2009,2009OK00119    ,Oklahoma,OK,CRESCENT PUBLIC SCHOOLS,,crescent,OK,73026,     ,5,,19,EDU,15,,4.0,5,5,Visual Arts      ,4,,01A,Arts Ed: K-12,92,2,87.0,W,99,1500,1500,1500,2450,2450,0.0,0,1500,0,-1,M,School District,Artwork Creation,Visual Arts,,,,Oklahoma,736069738.0,,,-1,-1,-1,3267,3267,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6636,2009,2009OK00120    ,Oklahoma,OK,CULTURAL DEVELOPMENT CORPORATION OF CENTRAL OKLAHOMA,,oklahoma city,OK,73116,     ,2,,99,OTH,14,,5.0,14,14,Multidisciplinary,99,,99,Not Arts Ed,547274,0,0.0,99,-1,15000,15000,15000,15000,15000,0.0,15000,0,0,SAP,M,None of the Above,None of the Above,Multidisciplinary,,,,Oklahoma,731581838.0,,,-1,-1,-1,4000,4000,,,1,99,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6637,2009,2009OK00121    ,Oklahoma,OK,CUSHING ALTERNATIVE ED,,cushing,OK,74023,2901,5,,25,EDU,14,,3.0,5,5,Visual Arts      ,12,,01A,Arts Ed: K-12,30,1,8.0,W,99,4999,2757,2757,2757,2757,0.0,0,0,2757,-1,OM,Other School,Arts Instruction,Visual Arts,,,,Payne,736021192.0,,,-1,-1,-1,3308,3308,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6638,2009,2009OK00122    ,Oklahoma,OK,CUSHING ARTS AND HUMANITIES COUNCIL,,cushing,OK,74023,     ,2,,16,ART,14,,3.0,5,5,Visual Arts      ,4,,01A,Arts Ed: K-12,120,4,108.0,-1,99,2250,2250,2250,13400,13400,6270.0,0,2250,0,-1,OM,Arts Council/Agency,Artwork Creation,Visual Arts,,,,Payne,505338001.0,,,-1,-1,-1,4181,4181,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6639,2009,2009OK00123    ,Oklahoma,OK,DEADCENTER FILM FESTIVAL,,oklahoma city,OK,73102,     ,2,,14,ART,09A,,5.0,5,5,Visual Arts      ,8,,01D,Arts Ed: Adult,75,6,50.0,W,99,2500,2500,2500,34860,34860,23250.0,0,2500,0,-1,M,Fair/Festival,Fair/Festival,Visual Arts,,,,Oklahoma,201054302.0,,,-1,-1,-1,4035,4035,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6640,2009,2009OK00124    ,Oklahoma,OK,DIMENSIONS ACADEMY,,norman,OK,73071,     ,5,,25,EDU,14,,4.0,5,5,Visual Arts      ,12,,01A,Arts Ed: K-12,70,1,56.0,W,99,5000,4469,4469,4469,4469,0.0,0,0,4469,-1,M,Other School,Arts Instruction,Visual Arts,,,,Cleveland,736021052.0,,,-1,-1,-1,3247,3247,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6641,2009,2009OK00125    ,Oklahoma,OK,DREAMER CONCEPTS FOUNDATION,,norman,OK,73069,     ,2,,30,OTH,15,,4.0,2,2,Performing Arts  ,5,,02A,Some AE: K-12,2500,62,400.0,99,99,2500,2500,2500,9022,9022,2150.0,0,2500,0,-1,M,Foundation,Performance/Reading,Music,,,,Cleveland,731616768.0,,,-1,-1,-1,3675,3675,,,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6642,2009,2009OK00130    ,Oklahoma,OK,DUNCAN LITTLE THEATRE,,duncan,OK,73534,     ,2,,5,ART,04A,,4.0,4,4,Performing Arts  ,99,,99,Not Arts Ed,225,10,20.0,W,99,3000,1750,1750,30800,30800,20600.0,0,1750,0,-1,OM,Perf Group: Community,None of the Above,Theatre,,,,Stephens,731258972.0,,,-1,-1,-1,2892,2892,,,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6643,2009,2009OK00129    ,Oklahoma,OK,DUNCAN LITTLE THEATRE,,duncan,OK,73534,     ,2,,5,ART,04A,,4.0,4,4,Performing Arts  ,99,,99,Not Arts Ed,1868,49,806.0,W,99,9000,6000,6000,98919,98919,62065.0,0,6000,0,-1,OM,Perf Group: Community,None of the Above,Theatre,,,,Stephens,731258972.0,,,-1,-1,-1,2891,2891,,,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6644,2009,2009OK00128    ,Oklahoma,OK,DUNCAN LITTLE THEATRE,,duncan,OK,73534,     ,2,,5,ART,04A,,4.0,4,4,Performing Arts  ,99,,99,Not Arts Ed,458,36,74.0,W,99,3000,1500,1500,31150,31150,22028.0,0,1500,0,-1,OM,Perf Group: Community,None of the Above,Theatre,,,,Stephens,731258972.0,,,-1,-1,-1,2890,2890,,,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6645,2009,2009OK00126    ,Oklahoma,OK,DUNCAN LITTLE THEATRE,,duncan,OK,73534,     ,2,,5,ART,04A,,4.0,4,4,Performing Arts  ,12,,01A,Arts Ed: K-12,274,1,132.0,W,99,4500,3000,3000,20398,20398,12910.0,0,3000,0,-1,OM,Perf Group: Community,Arts Instruction,Theatre,,,,Stephens,731258972.0,,,-1,-1,-1,2671,2671,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6646,2009,2009OK00127    ,Oklahoma,OK,DUNCAN LITTLE THEATRE,,duncan,OK,73534,     ,2,,5,ART,04A,,4.0,4,4,Performing Arts  ,99,,99,Not Arts Ed,136,21,15.0,W,99,2000,1500,1500,12081,12081,5985.0,0,1500,0,-1,OM,Perf Group: Community,None of the Above,Theatre,,,,Stephens,731258972.0,,,-1,-1,-1,2849,2849,,,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6647,2009,2009OK00131    ,Oklahoma,OK,EAST CENTRAL UNIVERSITY,,ada,OK,74820,9982,5,,26,EDU,14,,4.0,2,2,Performing Arts  ,5,,02A,Some AE: K-12,476,7,28.0,W,99,6428,2500,2500,12697,12697,0.0,0,2500,0,-1,OM,College/University,Performance/Reading,Music,,,,Pottawatomie,736017987.0,,,-1,-1,-1,2649,2649,,,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6648,2009,2009OK00132    ,Oklahoma,OK,EAST CENTRAL UNIVERSITY,,ada,OK,74820,9982,5,,26,EDU,14,,4.0,2,2,Performing Arts  ,12,,01A,Arts Ed: K-12,115,15,100.0,W,99,1500,1000,1000,3673,3673,25.0,0,1000,0,-1,OM,College/University,Arts Instruction,Music,,,,Pottawatomie,736017987.0,,,-1,-1,-1,2884,2884,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6649,2009,2009OK00133    ,Oklahoma,OK,EAST CENTRAL UNIVERSITY,,ada,OK,74820,9982,5,,26,EDU,14,,4.0,10,10,Other            ,5,,02A,Some AE: K-12,1000,50,200.0,W,99,1050,1050,1050,3500,3500,0.0,0,1050,0,-1,OM,College/University,Performance/Reading,Literature,,,,Pottawatomie,736017987.0,,,-1,-1,-1,2886,2886,,,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6650,2009,2009OK00134    ,Oklahoma,OK,EASTERN OKLAHOMA STATE COLLEGE,,wilburton,OK,74578,     ,5,,26,EDU,14,,2.0,14,14,Multidisciplinary,99,,99,Not Arts Ed,300,0,100.0,99,-1,24000,24000,24000,24000,24000,0.0,24000,0,0,PAU,OM,College/University,None of the Above,Multidisciplinary,,,,Latimer,173601798.0,,,-1,-1,-1,3910,3910,,,1,99,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6651,2009,2009OK00135    ,Oklahoma,OK,EDGE ACADEMY,,duncan,OK,73533,     ,5,,25,EDU,14,,4.0,14,14,Multidisciplinary,12,,01A,Arts Ed: K-12,200,5,1005.0,W,99,4995,4030,4030,4995,4995,0.0,0,0,4030,-1,OM,Other School,Arts Instruction,Multidisciplinary,,,,Stephens,736021226.0,,,-1,-1,-1,3844,3844,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6652,2009,2009OK00136    ,Oklahoma,OK,EDMOND COMMUNITY CHORALE,,edmond,OK,73083,     ,2,,5,ART,02C,,5.0,2,2,Performing Arts  ,5,,01D,Arts Ed: Adult,552,84,4.0,W,99,2500,2500,2500,28263,28263,23256.0,0,2500,0,-1,M,Perf Group: Community,Performance/Reading,Music,,,,Oklahoma,731350114.0,,,-1,-1,-1,3905,3905,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6653,2009,2009OK00137    ,Oklahoma,OK,ELDER CARE,,bartlesville,OK,74006,     ,2,,50,COM,15,,1.0,5,5,Visual Arts      ,4,A,01D,Arts Ed: Adult,25,1,0.0,W,99,2000,2000,2000,4570,4570,200.0,0,2000,0,-1,OM,Social Svc Org,Artwork Creation,Visual Arts,,,,Washington,731197617.0,,,-1,-1,-1,3695,3695,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6654,2009,2009OK00138    ,Oklahoma,OK,ENID ARTS AND SCIENCE FOUNDATION,,enid,OK,73702,     ,2,,30,OTH,14,,3.0,14,14,Multidisciplinary,12,,01A,Arts Ed: K-12,295,26,220.0,W,99,11350,6000,6000,34560,34560,4460.0,0,6000,0,-1,M,Foundation,Arts Instruction,Multidisciplinary,,,,Garfield,731413931.0,,,-1,-1,-1,2707,2707,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6655,2009,2009OK00139    ,Oklahoma,OK,ENID ARTS AND SCIENCE FOUNDATION,,enid,OK,73702,     ,2,,30,OTH,14,,3.0,14,14,Multidisciplinary,12,,01A,Arts Ed: K-12,339,20,216.0,W,99,11350,6000,6000,35220,35220,4460.0,0,6000,0,-1,M,Foundation,Arts Instruction,Multidisciplinary,,,,Garfield,731413931.0,,,-1,-1,-1,2805,2805,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6656,2009,2009OK00140    ,Oklahoma,OK,ENID ARTS AND SCIENCE FOUNDATION,,enid,OK,73702,     ,2,,30,OTH,14,,3.0,14,14,Multidisciplinary,12,,01A,Arts Ed: K-12,130,8,67.0,W,99,4020,1500,1500,9746,9746,3586.0,0,1500,0,-1,M,Foundation,Arts Instruction,Multidisciplinary,,,,Garfield,731413931.0,,,-1,-1,-1,2832,2832,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6657,2009,2009OK00141    ,Oklahoma,OK,ENID ARTS AND SCIENCE FOUNDATION,,enid,OK,73702,     ,2,,30,OTH,14,,3.0,14,14,Multidisciplinary,12,,01A,Arts Ed: K-12,135,12,70.0,W,99,2800,1500,1500,6450,6450,1617.0,0,1500,0,-1,M,Foundation,Arts Instruction,Multidisciplinary,,,,Garfield,731413931.0,,,-1,-1,-1,2836,2836,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6658,2009,2009OK00142    ,Oklahoma,OK,ENID ARTS AND SCIENCE FOUNDATION,,enid,OK,73702,     ,2,,30,OTH,14,,3.0,14,14,Multidisciplinary,12,,01A,Arts Ed: K-12,425,39,407.0,W,99,14000,5000,5000,13135,13135,2500.0,0,5000,0,-1,M,Foundation,Arts Instruction,Multidisciplinary,,,,Garfield,731413931.0,,,-1,-1,-1,2840,2840,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6659,2009,2009OK00143    ,Oklahoma,OK,ENID COMMUNITY THEATRE,,enid,OK,73701,4010,2,,5,ART,04A,,3.0,4,4,Performing Arts  ,5,,02A,Some AE: K-12,7200,150,300.0,W,99,38000,34500,34500,92437,92437,0.0,0,34500,0,-1,M,Perf Group: Community,Performance/Reading,Theatre,,,,Garfield,720998776.0,,,-1,-1,-1,3113,3113,,,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6660,2009,2009OK00144    ,Oklahoma,OK,ENID SYMPHONY ASSOCIATION,,enid,OK,73701,     ,2,,3,ART,02I,,3.0,2,2,Performing Arts  ,5,,99,Not Arts Ed,11998,93,2800.0,W,99,53000,50500,50500,171293,171293,0.0,0,50500,0,-1,M,Performing Group,Performance/Reading,Music,,,,Garfield,237297048.0,,,-1,-1,-1,3165,3165,,,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6661,2009,2009OK00145    ,Oklahoma,OK,EUCHEE (YUCHI) TRIBE OF INDIANS,,sapulpa,OK,74067,     ,9,,38,OTH,15,,3.0,12,12,Other            ,8,,01D,Arts Ed: Adult,150,4,50.0,N,N,550,550,550,1100,1100,250.0,0,550,0,-1,M,Government: Executive,Fair/Festival,Folklife/Trad. Arts,,,,Creek,731420797.0,,,-1,-1,-1,3857,3857,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6662,2009,2009OK00146    ,Oklahoma,OK,EUFAULA AREA ARTS COUNCIL,,eufaula,OK,74432,3201,2,,16,ART,14,,2.0,14,14,Multidisciplinary,4,,01A,Arts Ed: K-12,267,27,139.0,W,99,2091,2000,2000,6908,6908,2090.0,0,2000,0,-1,OM,Arts Council/Agency,Artwork Creation,Multidisciplinary,,,,Pittsburg,300407056.0,,,-1,-1,-1,2844,2844,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
